,Team,Conf,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,Seed,Result,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,ADJ_T,WAB,Win%
533,2021_Iona,MAAC,18,12,100.9195,99.0106,0.5550135,50.7128,46.02,22.5326,15.0,64.0,19.7112,32.639,26.9137,34.587,46.1342,49.9158,46.346,34.6127,30.22,37.7169,37.5176,67.8189,-3.2118,0.6666666666666666
534,2021_Drexel,CAA,20,12,106.795,104.8232,0.5515138,53.345,50.1175,19.4191,16.0,64.0,15.9321,28.7143,24.134,27.3278,26.454,52.081,51.2235,37.139,32.077,35.5225,33.147,64.1327,-4.5149,0.6
535,2021_Cleveland_St_,Horz,27,19,100.5203,101.8162,0.4624181,50.5138,49.1125,18.6156,15.0,64.0,20.189,30.783,32.532,32.515,37.6298,51.789,51.324,32.1249,30.731,34.3249,42.4311,66.0276,-2.7101,0.7037037037037037
536,2021_Hartford,AE,24,15,97.1264,99.1109,0.4399185,49.9174,47.758,19.6204,16.0,64.0,20.189,24.7251,29.0213,28.6246,24.427,51.0113,50.6208,32.3238,29.08,42.55,40.929,67.0225,-4.9157,0.625
537,2021_Norfolk_St_,MEAC,25,17,98.2245,102.2176,0.3868204,48.7226,47.554,17.6102,16.0,64.0,20.576,27.7174,29.3226,37.142,40.6324,44.7321,47.588,37.23,31.762,35.6224,45.9338,67.6201,-5.0159,0.68
538,2021_Texas_Southern,SWAC,26,17,98.125,103.4199,0.3537215,47.7273,46.837,20.8269,16.0,64.0,19.3133,32.444,26.411,38.524,34.3244,50.0154,45.729,27.7342,32.387,27.3339,38.5222,71.15,-4.3147,0.6538461538461539
539,2021_Mount_St__Mary_s,NEC,23,12,95.3286,100.9143,0.3409222,48.6234,45.41,20.1234,16.0,64.0,16.0317,31.367,24.958,29.8216,25.033,47.7254,45.223,33.4178,30.628,36.719,32.537,61.7346,-7.2211,0.5217391304347826
540,2021_Appalachian_St_,SB,29,17,97.6259,103.6207,0.3348228,46.9293,50.0169,17.7107,16.0,64.0,19.8106,28.2157,30.2259,32.7143,23.719,46.4289,49.6159,31.7267,33.7163,44.532,37.6179,65.2302,-7.6224,0.5862068965517241
541,2017_Gonzaga,WCC,39,37,118.517,87.21,0.97131,56.68,41.11,16.235,1.0,2.0,17.1264,30.0142,26.248,39.076,26.919,56.37,40.02,38.24,29.02,32.8256,32.139,70.275,7.88,0.9487179487179487
542,2017_North_Carolina,ACC,40,33,121.69,92.49,0.95922,51.7111,48.168,16.235,1.0,1.0,18.6164,41.31,25.025,34.3206,31.682,51.098,46.359,35.5147,33.9106,30.3305,39.3272,71.435,8.35,0.825
543,2017_Villanova,BE,36,32,122.95,93.518,0.95863,57.54,48.168,17.173,1.0,32.0,20.168,30.2137,27.8109,35.0177,22.11,59.22,49.1159,36.984,31.117,43.33,40.0292,64.332,11.01,0.8888888888888888
544,2017_Florida,SEC,36,27,117.323,90.03,0.95484,51.6116,45.818,16.96,4.0,8.0,21.032,32.173,29.519,40.255,34.0152,50.3129,45.742,35.9127,30.51,36.6169,31.327,68.9125,6.314,0.75
545,2017_Kentucky,SEC,38,32,119.113,92.37,0.94935,52.965,47.543,15.719,2.0,8.0,19.2133,33.549,27.7104,40.94,33.5133,52.942,48.3128,35.3154,30.611,31.6287,33.363,72.422,9.03,0.8421052631578947
546,2017_West_Virginia,B12,37,28,116.03,90.35,0.94716,51.3136,48.894,17.067,4.0,16.0,27.61,37.96,31.9287,38.977,42.5313,49.8152,46.562,36.2111,35.3183,32.5266,36.3174,70.953,6.313,0.7567567567567568
547,2017_Virginia,ACC,34,23,112.548,87.92,0.94487,52.482,46.121,15.616,5.0,32.0,20.744,28.3207,24.513,26.0345,33.8146,49.7158,45.125,38.528,31.729,33.0252,39.8289,59.0351,5.022,0.6764705882352942
548,2017_Louisville,ACC,34,25,118.221,92.48,0.94478,51.4126,45.717,16.025,2.0,32.0,19.698,36.713,28.5141,34.0219,38.8244,50.512,44.823,35.5147,31.626,32.1279,35.6152,68.1187,6.89,0.7352941176470589
549,2017_Kansas,B12,36,31,122.28,95.632,0.94429,56.112,48.168,17.698,1.0,8.0,18.6164,34.136,29.72,36.0159,30.055,53.629,45.329,40.45,35.6198,35.9183,34.297,70.084,10.92,0.8611111111111112
550,2017_Duke,ACC,37,28,122.86,96.543,0.94081,54.828,47.439,16.341,2.0,32.0,17.3251,31.783,29.8203,39.372,31.275,53.532,48.9149,37.949,29.34,38.3125,28.88,68.3171,8.54,0.7567567567567568
551,2017_SMU,Amer,35,30,120.91,95.129,0.940511,54.631,46.019,16.96,6.0,64.0,18.3185,37.21,26.454,36.0159,24.67,51.098,44.117,40.63,32.135,36.4176,45.5344,63.4332,6.511,0.8571428571428571
552,2017_Wichita_St_,MVC,36,31,118.122,93.216,0.938212,54.234,43.84,16.235,10.0,32.0,19.3124,34.233,24.29,40.45,35.1175,50.7111,42.07,40.21,31.219,36.6169,38.6248,68.6149,4.224,0.8611111111111112
553,2017_Michigan,B10,38,26,124.02,98.663,0.933313,57.06,51.9224,14.24,7.0,16.0,19.5107,24.7304,30.0211,30.1299,27.223,56.37,50.0199,38.528,37.8307,45.117,28.88,62.6343,3.827,0.6842105263157895
554,2017_Saint_Mary_s,WCC,34,29,118.915,94.724,0.931514,57.82,45.312,17.593,7.0,32.0,15.3332,33.155,21.92,27.8332,26.616,56.95,45.433,39.415,30.07,41.456,27.76,59.935,4.025,0.8529411764705882
555,2017_Oregon,P12,39,33,118.518,94.826,0.928415,55.517,46.427,17.173,3.0,4.0,19.3124,32.47,29.519,34.4201,26.312,54.521,46.154,38.046,31.219,38.9112,37.622,67.1232,6.015,0.8461538461538461
556,2017_Cincinnati,Amer,36,30,116.031,93.012,0.927216,52.0102,45.211,15.314,6.0,32.0,20.263,35.522,29.4181,32.5259,29.141,52.158,41.45,34.5189,34.4131,36.118,37.0204,64.0326,5.718,0.8333333333333334
557,2017_Purdue,B10,35,27,117.324,94.121,0.926017,55.715,47.751,18.3151,4.0,16.0,16.6289,30.8112,24.412,33.3239,22.93,52.746,46.665,40.36,33.277,38.3125,34.087,69.1115,5.619,0.7714285714285715
558,2017_Iowa_St_,B12,35,24,120.611,97.249,0.922518,55.024,49.0101,14.13,5.0,32.0,19.5107,25.7281,31.6276,27.6336,25.61,51.872,47.593,40.012,34.6142,39.3104,35.9162,68.2179,6.412,0.6857142857142857
559,2017_Wisconsin,B10,37,27,115.334,93.114,0.921619,52.197,47.543,17.067,8.0,16.0,19.5107,35.918,25.942,32.9249,28.031,51.195,43.111,35.9127,37.6302,36.9159,33.573,63.0338,5.121,0.7297297297297297
560,2017_Oklahoma_St_,B12,33,20,127.41,103.4149,0.91712,54.039,53.2296,18.2142,10.0,64.0,20.355,38.34,31.9287,37.4116,45.4335,50.4123,52.4289,40.36,36.4256,35.7192,34.9128,71.633,3.331,0.6060606060606061
561,2017_Notre_Dame,ACC,36,26,120.012,97.451,0.917021,53.649,49.1109,14.02,5.0,32.0,18.7159,27.3237,30.8244,28.6326,26.718,50.9103,48.2124,38.433,33.81,40.674,34.8122,66.9236,5.916,0.7222222222222222
562,2017_Baylor,B12,35,27,117.025,95.028,0.916822,52.575,46.121,20.6306,3.0,16.0,17.1264,39.83,29.4181,33.9221,30.158,52.254,45.024,35.3154,32.241,32.8256,34.7115,63.733,7.87,0.7714285714285715
563,2017_UCLA,P12,36,31,123.53,100.59,0.914823,59.81,48.788,15.11,3.0,16.0,15.8318,29.1183,28.6152,26.8342,25.49,59.13,45.329,40.63,36.5261,37.6147,35.8161,73.311,6.71,0.8611111111111112
564,2017_Arizona,P12,37,32,118.42,96.542,0.913224,53.746,47.751,16.649,2.0,16.0,17.4244,33.253,26.045,40.547,28.637,51.582,48.4133,39.018,31.014,30.5303,36.4178,65.7286,7.96,0.8648648648648649
565,2017_South_Carolina,SEC,37,26,109.483,90.04,0.903925,47.3304,45.515,18.4159,7.0,4.0,24.34,34.04,31.6276,40.255,44.533,45.9297,45.433,33.4241,30.611,33.5246,34.8122,68.2177,1.739,0.7027027027027027
566,2017_Butler,BE,34,25,118.519,97.857,0.900426,54.631,50.8185,15.09,4.0,16.0,19.698,27.224,27.073,37.1128,37.0213,54.521,51.3244,36.694,33.382,37.6147,37.7223,65.9276,5.52,0.7352941176470589
567,2017_Florida_St_,ACC,35,26,116.129,96.237,0.896927,53.746,47.959,16.444,3.0,32.0,19.5107,33.844,29.8203,38.483,37.3219,54.423,45.433,34.7177,34.9163,31.3291,36.1168,71.436,5.917,0.7428571428571429
568,2017_Creighton,BE,35,25,115.235,96.238,0.887928,57.63,49.9138,17.173,6.0,64.0,19.3124,24.2315,29.6193,27.9331,29.346,56.46,50.2211,39.813,33.071,35.9183,36.8197,71.34,4.223,0.7142857142857143
569,2017_Vanderbilt,SEC,35,19,113.144,94.725,0.884529,52.197,48.168,18.2142,9.0,64.0,16.1311,24.8302,27.073,34.8187,30.766,48.1226,46.873,37.658,33.81,48.66,33.056,65.729,0.0854,0.5428571428571428
570,2017_Marquette,BE,32,19,122.57,102.9129,0.88153,57.54,52.2239,17.381,10.0,64.0,18.3185,27.1246,29.2173,31.0283,35.7189,52.746,50.6224,42.91,36.8271,41.554,34.297,70.276,0.649,0.59375
571,2017_Wake_Forest,ACC,33,19,123.04,103.7157,0.877331,54.136,52.7269,16.444,11.0,64.0,16.2305,30.7119,27.7104,40.743,38.0228,52.158,52.1272,38.528,35.8214,35.7192,38.8256,70.759,1.345,0.5757575757575758
572,2017_Kansas_St_,B12,35,21,112.946,95.33,0.876332,52.768,49.6122,19.1219,11.0,64.0,22.118,29.5163,32.3296,41.135,33.4129,51.872,45.54,36.2111,38.2322,36.3178,34.087,65.8281,1.64,0.6
573,2017_Miami_FL,ACC,33,21,111.46,94.12,0.874533,51.0153,47.648,19.5243,8.0,64.0,18.3185,33.451,28.2127,34.3206,28.739,49.8152,46.665,35.6138,33.071,32.6264,34.7115,63.3336,2.932,0.6363636363636364
574,2017_Rhode_Island,A10,35,25,112.054,95.027,0.870134,50.8165,45.09,16.444,11.0,32.0,19.4117,32.863,29.72,39.273,45.0334,51.293,45.433,33.3247,29.55,32.3271,30.017,66.4263,0.485,0.7142857142857143
575,2017_Xavier,BE,38,24,116.327,98.964,0.865835,51.9106,51.6214,18.4159,11.0,8.0,17.5233,34.53,25.533,41.135,33.4129,52.064,52.5291,34.5189,33.486,36.118,39.5283,67.0233,1.642,0.631578947368421
576,2017_Minnesota,B10,34,24,110.17,93.919,0.862336,48.7242,45.11,16.13,5.0,64.0,17.6222,29.7154,30.2222,39.668,29.243,47.5252,44.521,34.3198,30.913,29.9315,33.261,69.51,3.728,0.7058823529411765
577,2017_Michigan_St_,B10,35,20,112.349,95.834,0.861137,54.039,46.729,20.5304,9.0,32.0,15.9316,29.218,27.386,33.5231,34.7166,52.942,44.117,37.368,34.6142,38.0136,32.649,66.8246,0.3851,0.5714285714285714
578,2017_Northwestern,B10,36,24,111.957,95.835,0.855439,49.7206,46.121,16.025,8.0,32.0,17.9206,30.8112,30.6235,30.5296,36.1197,48.8194,44.015,34.2204,33.382,35.6195,34.5108,65.5297,2.035,0.6666666666666666
579,2017_Maryland,B10,33,24,114.139,98.965,0.838142,52.482,47.543,19.0213,6.0,64.0,18.0201,30.4127,32.3296,38.581,32.6108,51.098,45.641,36.3106,34.2119,41.163,32.954,67.2223,3.729,0.7272727272727273
580,2017_Virginia_Tech,ACC,33,22,119.014,103.5151,0.834144,56.97,51.0191,17.278,9.0,64.0,16.5298,23.4324,30.5231,40.94,27.326,54.619,49.0155,40.36,36.3247,39.793,35.9162,68.7141,3.33,0.6666666666666666
581,2017_Middle_Tennessee,CUSA,36,31,112.152,97.653,0.831946,54.136,47.959,15.616,12.0,32.0,19.887,30.114,23.84,30.0302,38.223,53.629,47.181,36.984,32.864,30.1308,35.4142,64.4317,2.234,0.8611111111111112
582,2017_Arkansas,SEC,36,26,115.533,100.892,0.828248,51.4126,47.856,16.649,8.0,32.0,18.5172,31.975,34.2332,38.191,39.1252,50.0142,46.77,36.51,33.277,29.532,36.7192,69.698,3.926,0.7222222222222222
583,2017_Dayton,A10,32,24,111.858,97.959,0.82275,53.649,47.751,16.96,7.0,64.0,20.936,25.6285,27.491,43.41,35.2179,51.098,47.285,38.433,32.345,38.3125,39.5283,68.2174,1.641,0.75
584,2017_Providence,BE,33,20,108.991,95.431,0.820251,51.4126,49.6122,18.4159,11.0,64.0,20.355,26.427,28.6152,38.191,30.563,49.1182,49.9195,37.173,32.864,35.9183,34.3101,66.3266,0.648,0.6060606060606061
585,2017_Seton_Hall,BE,33,21,109.775,96.644,0.811852,49.9196,49.0101,19.5243,9.0,64.0,17.5233,35.719,25.43,37.611,36.1197,49.616,48.0119,33.8226,34.1114,30.7299,33.573,67.5214,2.633,0.6363636363636364
586,2017_Nevada,MWC,35,28,114.737,101.6109,0.800855,52.575,48.377,15.515,12.0,64.0,15.9316,30.4127,26.352,41.332,28.235,49.2176,49.3165,38.24,31.014,40.278,35.4142,69.797,1.837,0.8
587,2017_Princeton,Ivy,30,23,108.696,96.34,0.798658,53.259,48.788,15.211,12.0,64.0,20.263,24.132,24.72,24.435,32.091,50.512,46.978,37.658,34.5136,46.211,36.7192,62.8342,-0.2863,0.7666666666666667
588,2017_VCU,A10,35,26,108.892,96.846,0.793161,51.0153,47.543,17.8109,10.0,64.0,21.032,31.395,27.596,36.4145,40.9292,51.582,46.052,33.1258,33.81,29.4322,31.53,68.8131,1.443,0.7428571428571429
589,2017_USC,P12,36,26,114.138,101.6106,0.792662,52.294,50.115,15.719,11.0,32.0,17.9206,31.0108,31.4268,36.8138,24.05,51.098,47.285,36.2111,36.8271,36.6169,36.5183,68.7136,1.444,0.7222222222222222
590,2017_UNC_Wilmington,CAA,35,29,118.816,105.9203,0.789163,55.024,53.2296,13.91,12.0,64.0,20.168,32.568,28.5141,30.8287,39.6264,55.71,54.2326,36.1116,34.0112,41.949,29.514,70.177,1.738,0.8285714285714286
591,2017_Vermont,AE,35,29,111.062,99.069,0.787564,55.319,48.684,17.067,13.0,64.0,19.698,29.815,27.177,34.3206,26.515,55.513,46.978,36.791,34.9163,31.9282,30.421,64.5314,0.946,0.8285714285714286
592,2017_East_Tennessee_St_,SC,35,27,108.21,98.061,0.757971,55.814,48.788,20.8313,13.0,64.0,22.019,30.114,27.491,42.814,38.223,55.015,45.742,38.24,35.4189,35.3205,39.4277,70.179,-0.666,0.7714285714285715
593,2017_Bucknell,Pat,35,26,109.187,99.881,0.734477,55.319,48.064,18.9208,13.0,64.0,19.792,26.8261,27.9114,37.2126,33.1119,54.324,46.562,37.949,34.2119,38.4122,31.327,70.083,-2.082,0.7428571428571429
594,2017_New_Mexico_St_,WAC,34,28,110.368,103.3148,0.678192,52.768,47.959,19.5243,14.0,64.0,19.1138,35.621,28.5141,43.311,35.2179,54.225,49.1159,33.5235,30.39,39.0109,32.545,67.7206,-0.1262,0.8235294117647058
595,2017_Florida_Gulf_Coast,ASun,34,26,108.893,104.3173,0.6191113,53.942,49.3116,17.9117,14.0,64.0,17.4244,33.844,29.6193,33.8225,35.9192,55.414,51.0234,33.7228,31.014,32.1279,37.622,65.8283,-1.675,0.7647058823529411
596,2017_Winthrop,BSth,33,26,106.313,102.2116,0.6112114,53.552,46.729,17.8109,13.0,64.0,18.6164,26.3272,28.4137,38.289,34.5162,50.9103,45.951,37.949,32.135,43.528,35.5145,70.952,-1.776,0.7878787878787878
597,2017_Iona,MAAC,35,22,110.269,106.7215,0.5918126,53.455,50.0145,16.547,14.0,64.0,18.0201,27.0255,32.129,31.0283,33.4129,49.3173,47.7107,39.714,36.1232,40.084,35.5145,70.467,-5.6125,0.6285714285714286
598,2017_Troy,SB,37,22,109.679,107.3225,0.5610138,51.6116,50.115,17.8109,15.0,64.0,17.6222,30.8112,29.8203,40.157,32.8115,50.9103,49.5172,35.1162,34.1114,40.376,39.7288,68.0191,-7.9172,0.5945945945945946
599,2017_Northern_Kentucky,Horz,35,24,106.5125,105.0186,0.5411144,52.482,49.7128,18.8199,15.0,64.0,17.0268,31.298,26.454,36.5144,30.563,51.679,50.2211,35.7133,32.447,42.441,33.573,67.9195,-4.811,0.6857142857142857
600,2017_Kent_St_,MAC,36,22,105.1158,103.716,0.5367145,48.2267,50.115,17.9117,14.0,64.0,19.0143,38.15,29.8203,32.5259,34.316,48.5204,48.5137,31.731,35.3183,34.9214,35.3139,68.2183,-7.0153,0.6111111111111112
601,2017_North_Dakota,BSky,32,22,103.9176,103.415,0.5135157,53.455,50.718,18.3151,15.0,64.0,19.698,26.0279,27.8109,36.1155,39.7268,51.487,50.0199,38.725,34.8158,30.2307,32.139,71.146,-5.2119,0.6875
602,2017_Jacksonville_St_,OVC,35,20,105.4149,105.1188,0.5083162,52.674,49.4117,20.7309,15.0,64.0,16.6289,31.298,28.5141,33.4233,34.4161,50.8109,45.125,37.27,37.8307,36.7165,37.0204,63.7331,-7.9171,0.5714285714285714
603,2017_North_Carolina_Central,MEAC,34,25,102.3214,102.0113,0.5083163,51.3136,45.312,17.8109,16.0,64.0,19.887,31.685,31.2256,34.2213,28.031,52.746,46.154,32.7269,29.23,38.2131,35.6152,66.7253,-5.0113,0.7352941176470589
604,2017_South_Dakota_St_,Sum,35,18,109.09,110.629,0.4590184,53.259,53.8311,18.4159,16.0,64.0,16.2305,27.1246,28.9162,39.961,27.122,52.746,52.4289,35.813,36.9278,45.614,46.0347,67.1231,-9.7202,0.5142857142857142
605,2017_New_Orleans,Slnd,32,20,100.6246,102.1115,0.4584185,50.2184,50.3157,23.7349,16.0,64.0,22.413,36.117,32.631,42.814,34.7166,51.679,51.8259,30.7327,31.932,24.8348,36.7192,66.3267,-6.2141,0.625
606,2017_Mount_St__Mary_s,NEC,36,20,99.8262,102.5123,0.42502,51.0153,49.9138,19.2223,16.0,64.0,21.722,23.1327,34.8337,32.4264,32.6108,49.4167,49.5172,35.813,34.1114,36.9159,27.45,66.9238,-7.8168,0.5555555555555556
607,2017_UC_Davis,BW,36,23,98.3286,101.6108,0.4062204,48.4255,48.788,20.3289,16.0,64.0,19.698,29.1183,28.3133,40.842,33.1119,46.9274,48.5137,34.5189,32.657,31.429,36.5183,69.0121,-7.4162,0.6388888888888888
608,2017_Texas_Southern,SWAC,35,23,101.8221,107.3228,0.3526225,48.1271,49.1109,16.649,16.0,64.0,19.2133,31.783,34.9338,44.38,32.3101,50.0142,49.3165,29.634,32.552,34.4231,28.57,68.6146,-4.3102,0.6571428571428571
609,2022_Gonzaga,WCC,32,28,120.34,89.99,0.96621,58.72,43.11,15.735,1.0,16.0,16.3296,29.1146,23.423,30.616,22.719,60.42,41.81,37.027,30.535,35.3241,33.347,72.65,6.71,0.875
610,2022_Houston,Amer,38,32,116.51,88.56,0.95952,53.144,43.32,16.97,5.0,8.0,21.73,37.72,28.0172,29.0215,34.7284,54.527,43.46,33.8171,28.87,38.9143,42.732,63.7336,6.213,0.8421052631578947
611,2022_Kansas,B12,40,34,119.85,91.313,0.95803,53.83,45.822,17.3101,1.0,1.0,18.1185,32.939,28.6201,32.3112,27.7103,53.639,46.444,36.151,29.82,33.1286,34.884,69.172,10.41,0.85
612,2022_Texas_Tech,B12,37,27,110.541,85.41,0.95094,52.661,45.822,19.8272,3.0,16.0,23.212,33.234,25.875,35.153,31.9226,54.922,44.512,32.1253,31.562,34.1262,45.5344,66.3223,6.611,0.7297297297297297
613,2022_Baylor,B12,34,27,117.88,91.314,0.94915,52.855,47.878,17.9132,1.0,32.0,22.915,36.37,28.8208,29.0215,27.7103,53.639,49.2158,34.3128,30.229,38.4159,36.2125,67.6149,8.92,0.7941176470588235
614,2022_Duke,ACC,39,32,122.71,96.053,0.94406,55.69,47.149,15.018,2.0,4.0,15.7314,31.762,28.9214,28.6232,19.12,56.09,46.647,36.637,32.078,35.7229,33.653,67.4161,7.27,0.8205128205128205
615,2022_Tennessee,SEC,35,27,111.334,87.13,0.94357,50.7136,46.433,17.7121,3.0,32.0,22.915,32.448,27.2128,29.0215,31.5213,48.5225,46.034,35.955,31.36,40.311,39.2233,67.3164,7.94,0.7714285714285715
616,2022_Villanova,BE,38,30,117.29,93.026,0.93458,51.5102,47.356,15.528,2.0,4.0,18.4164,31.275,28.9214,29.8187,25.046,49.5186,48.1112,35.955,30.84,46.317,42.2307,62.235,7.36,0.7894736842105263
617,2022_Arizona,P12,37,33,118.07,93.735,0.93419,55.69,44.48,18.3168,1.0,16.0,17.423,34.715,28.6201,34.954,24.035,57.05,41.81,35.376,32.8125,35.9222,34.78,72.39,8.83,0.8918918918918919
618,2022_UCLA,P12,35,27,115.812,92.22,0.93201,50.6141,47.668,13.24,4.0,16.0,19.4107,31.374,25.365,29.5203,28.3121,49.5186,47.373,35.472,32.186,31.2319,38.1196,65.4274,5.015,0.7714285714285715
619,2022_Kentucky,SEC,34,26,119.46,95.444,0.929411,53.144,46.94,16.76,2.0,64.0,17.5226,37.72,24.954,28.0248,25.452,53.544,47.373,34.799,30.84,28.0349,35.9114,67.8133,6.99,0.7647058823529411
620,2022_Purdue,B10,37,29,121.62,97.586,0.926612,56.55,49.1131,17.5115,3.0,16.0,14.0346,35.213,23.832,38.215,21.61,55.813,48.6131,38.45,33.2148,39.2137,40.627,66.0243,7.08,0.7837837837837838
621,2022_Iowa,B10,36,26,121.13,97.281,0.926113,53.338,49.7162,13.02,5.0,64.0,19.2121,32.35,30.0256,30.0181,26.377,52.566,49.9176,36.345,32.9126,39.3134,36.3129,69.85,4.516,0.7222222222222222
622,2022_Auburn,SEC,34,28,111.73,90.01,0.922714,49.9173,44.14,16.76,2.0,32.0,20.082,33.725,28.9214,31.6128,34.2275,51.3111,42.85,31.8269,31.046,39.8123,36.0117,70.049,7.45,0.8235294117647058
623,2022_Texas,B12,34,22,112.524,91.515,0.915115,50.1169,47.047,17.813,6.0,32.0,23.014,31.667,29.8248,32.012,39.0336,50.5136,46.647,33.0215,31.869,36.1213,33.757,63.5339,3.425,0.6470588235294118
624,2022_North_Carolina,ACC,39,29,114.417,93.533,0.911216,51.5102,48.6111,16.449,8.0,2.0,13.6355,31.958,21.62,30.3175,21.48,50.1153,47.584,35.859,33.718,38.0169,36.2125,70.145,4.319,0.7435897435897436
625,2022_Memphis,Amer,33,22,112.425,92.623,0.902917,52.371,46.637,22.5351,9.0,32.0,20.459,37.45,30.9286,37.822,33.2252,51.988,45.526,35.57,32.078,30.4331,42.8323,70.046,1.445,0.6666666666666666
626,2022_Virginia_Tech,ACC,36,23,115.614,95.243,0.902718,55.118,49.0125,17.078,11.0,64.0,18.7148,27.8176,26.293,24.5326,25.657,52.664,49.316,39.23,32.394,41.1101,36.9152,63.3341,1.74,0.6388888888888888
627,2022_Saint_Mary_s,WCC,34,26,109.847,90.511,0.902419,52.759,48.397,17.078,5.0,32.0,19.2121,27.4189,21.73,23.3338,25.148,52.566,47.06,35.57,34.322,36.2209,28.34,63.7338,3.922,0.7647058823529411
628,2022_Illinois,B10,33,23,111.927,93.025,0.89422,52.566,46.025,18.1151,4.0,32.0,15.5324,33.136,26.611,32.012,28.2118,51.411,45.22,35.955,31.972,42.665,29.66,67.1184,4.12,0.696969696969697
629,2022_Arkansas,SEC,37,28,108.76,90.712,0.889321,48.624,47.565,16.97,4.0,8.0,20.553,29.6125,25.365,37.231,31.9226,50.1153,46.855,30.4316,32.4104,34.2258,38.8225,70.628,4.517,0.7567567567567568
630,2022_LSU,SEC,34,22,106.396,89.78,0.876522,49.4203,45.114,20.7313,6.0,64.0,25.13,33.821,30.9286,33.485,37.8327,50.4143,47.688,31.6276,28.24,34.8245,46.5349,68.795,2.332,0.6470588235294118
631,2022_San_Francisco,WCC,34,24,110.244,93.027,0.874823,53.144,47.149,17.9132,10.0,64.0,18.4164,30.0109,24.035,28.5234,33.0249,54.43,48.7136,34.3128,28.99,44.737,30.515,69.081,1.642,0.7058823529411765
632,2022_Michigan,B10,34,19,113.919,96.262,0.874024,52.176,49.7162,17.3101,11.0,16.0,14.7337,31.078,24.035,29.4205,25.657,52.762,50.4202,33.9162,32.4104,32.1302,34.884,66.4217,0.1556,0.5588235294117647
633,2022_Connecticut,BE,33,23,113.222,95.952,0.870725,49.6189,46.025,17.3101,5.0,64.0,18.0194,37.91,27.6151,30.5164,31.7219,48.0244,42.64,35.282,35.3268,34.5252,32.63,65.0292,3.126,0.696969696969697
634,2022_TCU,B12,34,21,108.663,92.118,0.869726,48.7237,47.463,21.4329,9.0,32.0,18.6154,37.72,26.185,31.4137,26.985,50.3147,48.0107,30.2321,30.942,31.7306,34.987,65.9249,2.927,0.6176470588235294
635,2022_San_Diego_St_,MWC,32,23,102.3173,86.92,0.867527,48.7237,44.14,19.3239,8.0,64.0,21.926,29.5128,27.3135,31.1144,31.0199,46.7294,43.57,35.472,30.023,30.8325,37.8187,65.3277,2.63,0.71875
636,2022_Indiana,B10,35,21,107.774,91.616,0.865128,50.6141,46.227,17.296,12.0,64.0,17.6223,27.0209,25.159,33.581,30.7191,50.9124,43.91,33.3195,33.0137,31.1321,40.0256,67.2174,0.2154,0.6
637,2022_Alabama,SEC,33,19,115.216,98.31,0.86113,51.311,49.8168,19.8272,6.0,64.0,17.9204,35.311,30.5272,32.997,34.8288,55.91,49.316,30.93,33.8191,47.612,35.8108,71.813,2.034,0.5757575757575758
638,2022_Ohio_St_,B10,32,20,115.515,98.5109,0.861131,54.323,47.668,17.188,7.0,32.0,15.5324,29.3136,28.7205,33.485,29.1149,54.035,45.831,36.54,33.8191,39.5128,36.0117,65.1284,1.346,0.625
639,2022_Providence,BE,33,27,111.433,95.546,0.855234,50.0171,46.328,17.078,4.0,16.0,15.6321,30.3101,27.4138,37.035,27.088,49.0203,47.163,34.4118,30.023,38.0169,36.1122,65.3276,5.914,0.8181818181818182
640,2022_Notre_Dame,ACC,35,24,112.823,96.772,0.854236,54.025,49.0125,15.632,11.0,32.0,15.1333,22.1336,24.75,27.3267,22.216,51.988,49.6166,37.912,32.078,42.373,35.295,65.4272,1.937,0.6857142857142857
641,2022_Wisconsin,B10,33,25,108.761,93.431,0.851037,47.7276,49.0125,13.02,3.0,32.0,17.026,25.9253,24.444,32.4109,27.292,48.7215,49.0149,30.7308,32.5113,36.0218,33.552,66.4218,6.412,0.7575757575757576
642,2022_Miami_FL,ACC,37,26,113.621,97.993,0.846738,53.435,52.5284,14.06,10.0,8.0,20.459,22.4326,30.3266,28.9223,24.843,54.824,53.0299,33.9162,34.5235,35.6233,38.722,67.7136,2.631,0.7027027027027027
643,2022_Loyola_Chicago,MVC,33,25,106.986,92.322,0.844039,55.69,46.94,18.5183,10.0,64.0,20.178,25.1278,24.035,31.5135,28.9141,54.922,47.373,37.617,30.942,43.448,38.0193,64.6315,1.839,0.7575757575757576
644,2022_Boise_St_,MWC,35,27,107.678,92.924,0.84344,50.7136,48.397,18.4175,8.0,64.0,20.274,30.692,22.48,35.25,25.964,50.6131,48.0107,34.0152,32.6117,38.6152,32.935,64.5318,3.524,0.7714285714285715
645,2022_Michigan_St_,B10,36,23,111.631,96.67,0.840441,52.08,48.182,18.8208,7.0,32.0,15.3329,30.788,27.1122,29.9183,28.3121,49.6181,48.5127,37.814,31.665,33.7273,37.6183,67.6146,2.928,0.6388888888888888
646,2022_Iowa_St_,B12,35,22,101.7184,88.45,0.834543,49.1219,47.979,20.43,11.0,16.0,24.66,28.4162,28.3185,27.1272,36.7313,50.1153,50.8218,31.5278,28.99,37.7179,38.1196,66.3224,2.829,0.6285714285714286
